movieId,mean,count
1206,3.0588235294117645,34
1207,4.5,3
1208,3.316901408450704,71
1209,3.6186440677966103,59
1210,4.035714285714286,14
1211,2.8823529411764706,17
1212,3.2142857142857144,14
1213,4.018518518518518,27
1214,3.95,40
1215,2.275,20
1216,3.9,5
1217,3.8333333333333335,69
1218,3.1333333333333333,15
1219,2.6153846153846154,13
1220,3.8043478260869565,23
1221,3.3780487804878048,41
1222,3.5,2
1223,4.5,1
1224,4.0,1
1225,3.05,50
1226,3.7719298245614037,57
1227,3.7083333333333335,48
1228,3.46875,32
1229,3.986842105263158,38
1230,4.0,2
1231,3.388888888888889,9
1232,2.5,1
1233,4.5,1
1234,3.8157894736842106,19
1235,3.875,4
1236,3.0,61
1237,4.25,4
1238,3.4204545454545454,44
1239,3.375,40
1240,2.763888888888889,36
1241,3.94,50
1242,3.21875,16
1243,3.7142857142857144,35
1244,2.761904761904762,21
1245,3.534090909090909,44
1246,3.5,27
1247,3.6333333333333333,30
1248,4.071428571428571,35
1249,3.217391304347826,23
1250,3.885,100
1251,3.8,40
1252,4.117647058823529,34
1253,3.8552631578947367,38
1254,3.5069444444444446,72
1255,3.883116883116883,77
1256,2.642857142857143,14
1257,3.4285714285714284,14
1258,4.166666666666667,3
1259,3.3214285714285716,14
1260,4.0,1
1261,3.710526315789474,38
1262,3.6666666666666665,12
1263,3.4375,56
1264,4.0,7
1265,3.25,4
1266,2.575,20
1267,3.40625,32
1268,3.3461538461538463,39
1269,3.619565217391304,46
1270,4.026315789473684,19
1271,3.902439024390244,41
1272,3.911764705882353,17
1273,3.45,20
1274,3.9054054054054053,37
1275,3.716666666666667,30
1276,3.2777777777777777,9
1277,3.8055555555555554,18
1278,4.158536585365853,41
1279,3.6153846153846154,13
1280,3.4375,8
1281,2.8333333333333335,39
1282,3.4444444444444446,54
1283,3.1714285714285713,35
1284,3.0344827586206895,29
1285,3.988372093023256,43
1286,3.5238095238095237,21
1287,3.625,20
1288,4.75,2
1289,3.5945945945945947,37
1290,4.0,1
1291,3.9166666666666665,24
1292,3.94,25
1293,3.4,5
1294,4.0,3
1295,2.8653846153846154,26
1296,3.6315789473684212,76
1297,3.0555555555555554,9
1298,3.8125,16
1299,4.5,1
1300,3.388888888888889,9
1301,4.2,10
1302,3.4166666666666665,6
1303,3.28125,16
1304,4.2,5
1305,3.5,1
1306,4.25,4
1307,2.875,28
1308,4.0,2
1309,3.3,15
1310,2.3076923076923075,13
1311,3.6511627906976742,43
1312,3.5106382978723403,47
1313,3.1470588235294117,17
1314,2.966666666666667,15
1315,3.261904761904762,21
1316,3.0588235294117645,17
1317,3.7045454545454546,44
1318,3.25,12
1319,3.857142857142857,7
1320,3.0,11
1321,3.6,10
1322,3.5,3
1323,3.3181818181818183,11
1324,3.514705882352941,34
1325,4.0,2
1326,3.2291666666666665,24
1327,3.7906976744186047,43
1328,3.0,1
1329,3.765625,32
1330,3.546875,32
1331,3.6,5
1332,3.5,10
1333,3.763157894736842,38
1334,3.5,1
1335,3.2857142857142856,21
1336,3.625,4
1337,4.25,4
1338,3.0,3
1339,3.736842105263158,19
1340,3.9285714285714284,7
1341,3.5,5
1342,3.8125,40
1343,3.3333333333333335,3
1344,3.875,8
1345,3.5625,32
1346,3.685185185185185,27
1347,3.409090909090909,22
1348,3.3125,16
1349,3.375,16
1350,3.4545454545454546,11
1351,4.15625,16
1352,3.3095238095238093,21
1353,3.6346153846153846,26
1354,3.75,2
1355,3.5,1
1356,3.8333333333333335,30
1357,3.3461538461538463,26
1358,4.5,1
1359,4.333333333333333,3
1360,4.0,1
1361,4.02,50
1362,3.869565217391304,23
1363,3.7058823529411766,17
1364,2.9,5
1365,3.5185185185185186,27
1366,3.7222222222222223,27
1367,3.925925925925926,27
1368,3.6136363636363638,22
1369,4.15625,16
1370,3.9,5
1371,3.466666666666667,15
1372,3.903225806451613,31
1373,4.0,1
1374,3.5,2
1375,4.157894736842105,19
1376,4.0,1
1377,3.5,1
1378,3.9615384615384617,26
1379,3.85,10
1380,4.0,1
1381,4.5,1
1382,4.5,1
1383,3.8333333333333335,15
1384,3.6666666666666665,3
1385,3.6363636363636362,11
1386,2.7222222222222223,9
1387,3.5625,8
1388,3.5833333333333335,6
1389,3.0,6
1390,3.980769230769231,26
1391,3.5,1
1392,4.28,25
1393,4.0,1
1394,3.0625,8
1395,4.75,8
1396,4.0,3
1397,4.5,1
1398,4.75,2
1399,2.4210526315789473,19
1400,3.1470588235294117,68
1401,2.2,5
1402,3.326923076923077,26
1403,2.5,2
1404,2.6693548387096775,62
1405,3.0,1
1406,2.5,7
1407,3.15,10
1408,2.8421052631578947,19
1409,2.761904761904762,21
1410,2.5,21
1411,3.4375,8
1412,2.3333333333333335,6
1413,2.7203389830508473,59
1414,3.2,5
1415,2.5416666666666665,12
1416,3.0,3
1417,3.0,4
1418,3.375,4
1419,3.553763440860215,93
1420,2.9375,8
1421,3.5454545454545454,33
1422,2.4166666666666665,6
1423,3.486111111111111,36
1424,3.1666666666666665,9
1425,3.032258064516129,31
1426,2.8181818181818183,11
1427,2.5172413793103448,29
1428,2.789473684210526,19
1429,3.369047619047619,42
1430,2.731707317073171,82
1431,2.7083333333333335,12
1432,2.25,12
1433,2.6666666666666665,9
1434,3.3378378378378377,37
1435,4.0,23
1436,3.0,4
1437,4.025,60
1438,4.142857142857143,7
1439,3.8076923076923075,13
1440,3.7666666666666666,30
1441,3.388888888888889,9
1442,3.8333333333333335,9
1443,4.217391304347826,23
1444,4.045454545454546,11
1445,3.5,2
1446,2.9,5
1447,2.3333333333333335,27
1448,3.3181818181818183,33
1449,3.5416666666666665,12
1450,3.448717948717949,39
1451,4.03921568627451,51
1452,4.055555555555555,9
1453,3.685185185185185,27
1454,3.8793103448275863,29
1455,3.731707317073171,41
1456,3.675,20
1457,1.5,3
1458,1.1666666666666667,3
1459,1.5,4
1460,3.602272727272727,44
1461,3.4655172413793105,29
1462,2.5,11
1463,3.3472222222222223,36
1464,2.8125,8
1465,2.0,3
1466,2.861111111111111,18
1467,3.074468085106383,47
1468,3.3452380952380953,42
1469,2.6666666666666665,30
1470,3.4767441860465116,43
1471,3.1,25
1472,3.0,11
1473,3.139705882352941,68
1474,3.9913793103448274,58
1475,3.2,70
1476,2.5,23
1477,1.0,1
1478,3.473684210526316,19
1479,2.0,1
1480,3.0833333333333335,12
1481,2.3125,8
1482,2.1363636363636362,11
1483,3.216666666666667,30
1484,3.0337837837837838,74
1485,3.0,2
1486,1.9259259259259258,27
1487,3.7142857142857144,7
1488,2.25,4
1489,2.1666666666666665,3
1490,1.605263157894737,19
1491,2.2142857142857144,42
1492,3.4516129032258065,31
1493,3.5,40
1494,3.0,2
1495,3.075,20
1496,2.6346153846153846,26
1497,2.8333333333333335,6
1498,2.4615384615384617,13
1499,2.7884615384615383,26
1500,3.411764705882353,51
1501,3.5,4
1502,3.0625,8
1503,3.7941176470588234,34
1504,2.96875,16
1505,2.0,1
1506,1.9285714285714286,7
1507,3.35,20
1508,2.2142857142857144,7
1509,2.922222222222222,45
1510,3.0,16
1511,2.9193548387096775,31
1512,3.25,2
1513,3.066666666666667,45
1514,3.338709677419355,31
1515,3.8229166666666665,48
1516,3.5,15
1517,2.760869565217391,23
1518,2.8,5
1519,2.0,2
1520,2.3125,8
1521,3.6666666666666665,3
1522,2.0,3
1523,2.4482758620689653,29
1524,3.966666666666667,15
1525,3.0416666666666665,12
1526,2.5714285714285716,7
1527,1.9444444444444444,9
1528,2.0,2
1529,2.6666666666666665,3
1530,2.0,1
1531,2.84375,16
1532,2.5,2
1533,2.609375,32
1534,2.5,5
1535,3.851063829787234,47
1536,3.3636363636363638,11
1537,2.9166666666666665,12
1538,2.4285714285714284,7
1539,2.142857142857143,7
1540,2.2,5
1541,2.7083333333333335,12
1542,3.425531914893617,47
1543,3.3780487804878048,41
1544,3.3333333333333335,15
1545,2.625,8
1546,3.388888888888889,9
1547,2.875,4
1548,2.0,3
1549,2.611111111111111,9
1550,2.25,6
1551,4.0,1
1552,2.857142857142857,7
1553,3.3333333333333335,3
1554,2.5,2
1555,2.760869565217391,23
1556,2.05,20
1557,3.0714285714285716,14
1558,3.730769230769231,13
1559,2.6538461538461537,26
1560,2.5,18
1561,2.4166666666666665,6
1562,2.9,10
1563,3.4791666666666665,24
1564,3.3055555555555554,18
1565,3.25,10
1566,3.7333333333333334,15
1567,2.7,15
1568,3.325,20
1569,3.1136363636363638,22
1570,3.5441176470588234,34
1571,3.6020408163265305,49
1572,3.0555555555555554,9
1573,2.3181818181818183,11
1574,3.3620689655172415,58
1575,2.2857142857142856,7
1576,3.3125,8
1577,4.0,5
1578,3.5,3
1579,3.425925925925926,27
1580,3.4285714285714284,28
1581,1.5,2
1582,3.2045454545454546,22
1583,3.923076923076923,39
1584,3.1818181818181817,11
1585,1.5,2
1586,3.0,6
1587,2.8,5
1588,3.1,5
1589,2.5,2
1590,2.4,10
1591,3.8,5
1592,3.2444444444444445,45
1593,3.26271186440678,59
1594,2.1666666666666665,6
1595,3.0,9
1596,3.4836065573770494,61
1597,2.4285714285714284,7
1598,3.1785714285714284,28
1599,2.5,7
1600,3.516304347826087,92
1601,2.6666666666666665,24
1602,3.0833333333333335,24
1603,2.2222222222222223,9
1604,3.1666666666666665,9
1605,2.9285714285714284,21
1606,3.1515151515151514,33
1607,3.5,25
1608,3.777173913043478,92
1609,3.2674418604651163,43
1610,3.388888888888889,18
1611,2.90625,16
1612,2.75,6
1613,3.566666666666667,30
1614,2.4782608695652173,23
1615,2.0,2
1616,2.1666666666666665,3
1617,3.383720930232558,43
1618,2.75,8
1619,3.3214285714285716,14
1620,1.5,3
1621,2.5,15
1622,3.6,5
1623,3.108695652173913,23
1624,2.85,10
1625,3.05,10
1626,3.095744680851064,47
1627,1.8333333333333333,6
1628,4.0,7
1629,1.6666666666666667,3
1630,2.3333333333333335,9
1631,2.988372093023256,43
1632,2.566666666666667,15
1633,1.0,2
1634,3.1363636363636362,11
1635,2.25,22
1636,1.6875,16
1637,2.9375,8
1638,2.9583333333333335,12
1639,3.4583333333333335,24
1640,2.811320754716981,53
1641,3.1666666666666665,9
1642,2.796875,64
1643,2.1153846153846154,13
1644,2.0952380952380953,21
1645,2.7758620689655173,29
1646,2.0,2
1647,3.3333333333333335,39
1648,1.0,1
1649,4.053571428571429,28
1650,2.3,10
1651,3.0384615384615383,13
1652,3.9727272727272727,55
1653,2.3333333333333335,9
1654,2.2058823529411766,17
1655,3.1363636363636362,11
1656,3.5,4
1657,2.869565217391304,23
1658,3.2857142857142856,14
1659,2.611111111111111,9
1660,3.5833333333333335,12
1661,3.3125,8
1662,3.2,5
1663,2.1,5
1664,2.0,1
1665,2.5,2
1666,3.4404761904761907,42
1667,4.0,7
1668,3.731707317073171,41
1669,2.4285714285714284,14
1670,2.84,25
1671,3.0714285714285716,14
1672,3.0,4
1673,2.375,4
1674,3.6666666666666665,6
1675,3.8181818181818183,11
1676,3.2222222222222223,9
1677,2.0,3
1678,4.0,1
1679,2.1666666666666665,6
1680,2.3333333333333335,3
1681,3.5476190476190474,21
1682,3.5555555555555554,27
1683,3.3333333333333335,39
1684,3.1666666666666665,24
1685,3.0972222222222223,36
1686,3.6363636363636362,22
1687,2.7,15
1688,2.323529411764706,17
1689,2.0,4
1690,3.1666666666666665,12
1691,4.115384615384615,13
1692,3.1923076923076925,13
1693,2.0,4
1694,1.5833333333333333,6
1695,1.8928571428571428,14
1696,3.2962962962962963,27
1697,2.8666666666666667,15
1698,2.423076923076923,26
1699,2.8518518518518516,27
1700,3.5238095238095237,42
1701,2.857142857142857,7
1702,2.4615384615384617,13
1703,1.3333333333333333,3
1704,3.2,15
1705,3.6714285714285713,35
1706,2.5,2
1707,2.857142857142857,7
1708,1.3333333333333333,3
1709,2.357142857142857,7
1710,3.0,3
1711,3.590909090909091,33
1712,3.4545454545454546,11
1713,3.3333333333333335,15
1714,3.0,1
1715,2.2,5
1716,3.4634146341463414,41
1717,3.693548387096774,62
1718,4.037037037037037,27
1719,2.25,2
1720,3.0,8
1721,3.7416666666666667,60
1722,3.5576923076923075,26
1723,3.3846153846153846,13
1724,3.1153846153846154,13
1725,2.75,10
1726,2.5,4
1727,3.0,4
1728,2.3,5
1729,3.7222222222222223,9
1730,3.611111111111111,9
1731,3.7,15
1732,3.3,25
1733,3.4523809523809526,21
1734,3.7,5
1735,3.6666666666666665,6
1736,3.4615384615384617,13
1737,2.0,4
1738,3.25,6
1739,2.94,25
1740,3.0,1
1741,3.0,2
1742,3.7777777777777777,9
1743,2.933333333333333,15
1744,3.0,1
1745,2.125,8
1746,3.2205882352941178,34
1747,3.1538461538461537,13
1748,3.1153846153846154,13
1749,3.2708333333333335,24
1750,2.3125,8
1751,3.0,8
1752,3.05,10
1753,2.8333333333333335,3
1754,2.0,3
1755,3.413793103448276,29
1756,3.0869565217391304,46
1757,2.2222222222222223,9
1758,3.21875,16
1759,2.6666666666666665,6
1760,2.590909090909091,11
1761,2.6666666666666665,3
1762,2.0,4
1763,2.7413793103448274,29
1764,2.2948717948717947,39
1765,2.1666666666666665,6
1766,2.5,3
1767,1.6666666666666667,3
1768,3.0555555555555554,9
1769,3.4444444444444446,9
1770,3.2083333333333335,12
1771,2.95,20
1772,2.4166666666666665,6
1773,3.488095238095238,42
1774,3.9375,64
1775,3.25,2
1776,3.1,60
1777,3.0,15
1778,3.736842105263158,19
1779,3.573170731707317,41
1780,3.5,10
1781,3.772727272727273,11
1782,2.8333333333333335,6
1783,4.166666666666667,12
1784,3.7777777777777777,9
1785,2.8421052631578947,19
1786,3.8333333333333335,15
1787,3.5454545454545454,11
1788,4.0,1
1789,3.0,25
1790,3.5625,8
1791,3.9375,8
1792,3.5,7
1793,3.107142857142857,14
1794,3.1704545454545454,44
1795,3.3846153846153846,13
1796,3.4175824175824174,91
1797,4.125,16
1798,2.8,20
1799,3.0454545454545454,33
1800,2.25,4
1801,2.607142857142857,14
1802,3.7162162162162162,37
1803,3.7142857142857144,28
1804,3.0546875,64
1805,3.125,16
1806,2.84375,16
1807,3.5625,8
1808,4.0,2
1809,3.347826086956522,23
1810,2.9464285714285716,28
1811,3.088888888888889,45
1812,3.341463414634146,41
1813,3.1029411764705883,34
1814,3.3421052631578947,19
1815,2.9,40
1816,3.066666666666667,45
1817,3.7142857142857144,14
1818,3.3548387096774195,31
1819,2.0,1
1820,3.3333333333333335,9
1821,2.8472222222222223,36
1822,3.066666666666667,45
1823,3.161764705882353,34
1824,3.7941176470588234,51
1825,3.5,1
1826,3.1,5
1827,3.5,5
1828,3.843137254901961,51
1829,3.65,20
1830,3.4814814814814814,27
1831,3.6838235294117645,68
1832,3.2,5
1833,3.7037037037037037,27
1834,3.764705882352941,17
1835,3.3055555555555554,18
1836,3.4375,24
1837,3.6041666666666665,24
1838,2.8636363636363638,22
1839,3.2058823529411766,34
1840,3.3333333333333335,9
1841,3.2666666666666666,60
1842,2.2954545454545454,22
1843,3.5,7
1844,3.303030303030303,33
1845,2.8529411764705883,17
1846,2.7222222222222223,18
1847,2.2142857142857144,7
1848,3.435483870967742,31
1849,3.3181818181818183,11
1850,3.5,17
1851,3.0,2
1852,3.210526315789474,19
1853,2.5,32
1854,1.8125,8
1855,3.5,3
1856,3.425,20
1857,4.666666666666667,3
1858,3.5,1
1859,2.125,4
1860,3.2142857142857144,21
1861,3.022727272727273,22
1862,2.6578947368421053,19
1863,3.55,30
1864,2.8333333333333335,42
1865,3.5476190476190474,21
1866,3.325,20
1867,3.264705882352941,17
1868,3.4444444444444446,18
1869,3.1346153846153846,26
1870,2.9047619047619047,21
1871,3.4047619047619047,42
1872,3.5,21
1873,3.2916666666666665,12
1874,2.3461538461538463,13
1875,3.402173913043478,46
1876,3.4583333333333335,24
1877,3.275,20
1878,2.388888888888889,18
1879,3.370967741935484,31
1880,3.0833333333333335,30
1881,2.5,5
1882,2.3703703703703702,27
1883,3.8333333333333335,12
1884,3.3125,8
1885,3.125,8
1886,1.7857142857142858,7
1887,1.5,2
1888,2.75,2
1889,3.6666666666666665,3
1890,3.106060606060606,33
1891,3.5086206896551726,58
1892,2.142857142857143,7
1893,3.816901408450704,71
1894,3.443548387096774,62
1895,3.5892857142857144,28
1896,3.122448979591837,49
1897,2.9782608695652173,23
1898,3.239130434782609,23
1899,4.0,1
1900,3.7222222222222223,18
1901,1.1666666666666667,3
1902,3.1,10
1903,1.5,2
1904,3.6538461538461537,52
1905,3.0238095238095237,21
1906,3.484848484848485,33
1907,3.25,2
1908,3.0416666666666665,24
1909,3.0,18
1910,3.769230769230769,39
1911,3.619047619047619,42
1912,2.75,2
1913,2.8666666666666667,15
1914,2.357142857142857,7
1915,3.8098591549295775,71
1916,2.8333333333333335,3
1917,3.25,18
1918,3.1,10
1919,2.425,20
1920,2.607142857142857,14
1921,3.6774193548387095,31
1922,2.1666666666666665,3
1923,2.4,5
1924,1.5,1
1925,3.943396226415094,53
1926,3.5714285714285716,7
1927,3.45,10
1928,3.4166666666666665,6
1929,2.6666666666666665,6
1930,3.5,20
1931,3.6,20
1932,3.630952380952381,42
1933,3.9893617021276597,47
1934,2.7142857142857144,7
1935,4.0,1
1936,0.5,1
1937,2.3636363636363638,11
1938,3.91,50
1939,3.05,20
1940,3.462962962962963,27
1941,3.0,6
1942,3.138888888888889,18
1943,3.659090909090909,22
1944,3.8653846153846154,26
1945,3.6666666666666665,3
1946,3.5588235294117645,17
1947,3.2777777777777777,18
1948,2.8333333333333335,3
1949,4.0,1
1950,3.0,1
1951,3.25,2
1952,3.625,20
1953,3.75,22
1954,2.25,2
1955,3.55,10
1956,3.357142857142857,7
1957,3.125,4
1958,3.875,16
1959,3.607142857142857,14
1960,3.4166666666666665,6
1961,2.7857142857142856,7
1962,2.3333333333333335,3
1963,3.2,5
1964,2.25,2
1965,4.0,3
1966,3.738095238095238,21
1967,3.125,8
1968,4.0,4
1969,3.625,16
1970,3.625,4
1971,2.642857142857143,7
1972,2.875,4
1973,3.25,16
1974,4.0,20
1975,3.92,25
1976,0.5,1
1977,1.5,1
1978,3.1666666666666665,6
1979,3.0,18
1980,3.870967741935484,31
1981,2.3333333333333335,6
1982,2.0,2
1983,3.5,1
1984,1.75,2
1985,4.333333333333333,3
1986,2.6363636363636362,11
1987,3.2916666666666665,12
1988,3.8125,8
1989,2.9583333333333335,12
1990,3.6470588235294117,17
1991,3.5,1
1992,3.6842105263157894,19
1993,3.7666666666666666,15
1994,2.9375,16
1995,2.1666666666666665,3
1996,3.5,1
1997,3.8536585365853657,41
1998,3.6666666666666665,3
1999,3.5,1
2000,3.260869565217391,23
2001,2.5,1
2002,3.6363636363636362,11
2003,3.7,5
2004,3.5,1
2005,3.4583333333333335,12
2006,3.5,6
2007,2.0,1
2008,3.7857142857142856,7
2009,3.25,6
2010,2.5,3
2011,2.75,4
2012,3.4444444444444446,9
2013,3.6875,16
2014,3.2,10
2015,3.7,10
2016,2.9166666666666665,12
2017,2.7777777777777777,9
2018,3.1666666666666665,15
2019,3.0,4
2020,3.4722222222222223,18
2021,0.5,1
2022,2.8333333333333335,6
2023,1.25,2
2024,2.25,2
2025,3.0,1
2026,2.0,3
2027,2.25,2
2028,2.0,1
2029,1.5,1
2030,2.75,2
2031,0.5,1
2032,3.388888888888889,9
2033,3.5,3
2034,3.75,4
2035,4.142857142857143,7
2036,0.5,1
2037,3.9545454545454546,22
2038,3.871794871794872,39
2039,4.171875,32
2040,3.7419354838709675,31
2041,3.5357142857142856,14
2042,3.1363636363636362,11
2043,3.0,10
2044,3.9,25
2045,3.621212121212121,33
2046,4.033783783783784,74
2047,3.51,50
2048,3.4864864864864864,37
2049,3.8461538461538463,52
2050,3.875,20
2051,3.4761904761904763,21
2052,3.5588235294117645,34
2053,3.8095238095238093,21
2054,3.6931818181818183,44
2055,3.425925925925926,27
2056,3.1346153846153846,26
2057,3.8636363636363638,55
2058,3.8984375,64
2059,3.111111111111111,18
2060,4.142857142857143,28
2061,3.375,8
2062,3.6875,8
2063,3.4871794871794872,39
2064,3.357142857142857,7
2065,3.7,35
2066,4.0,1
2067,3.227272727272727,11
2068,4.0131578947368425,38
2069,3.975,20
2070,3.7580645161290325,31
2071,4.2,5
2072,4.148148148148148,27
2073,3.9,5
2074,3.8333333333333335,21
2075,4.433333333333334,15
2076,4.0,11
2077,3.625,8
2078,4.2125,40
2079,4.222222222222222,18
2080,3.96875,16
2081,4.264705882352941,17
2082,4.071428571428571,35
2083,3.7435897435897436,39
2084,4.142857142857143,14
2085,3.0,8
2086,3.264705882352941,17
2087,3.1041666666666665,24
2088,4.0,6
2089,3.6666666666666665,3
2090,3.967391304347826,46
2091,3.6923076923076925,26
2092,3.8333333333333335,6
2093,4.026315789473684,19
2094,4.055555555555555,9
2095,3.7142857142857144,7
2096,3.892857142857143,14
2097,4.230769230769231,13
2098,3.9166666666666665,6
2099,4.0,9
2100,4.125,4
2101,3.9347826086956523,23
2102,3.3333333333333335,3
2103,3.5,1
2104,3.6666666666666665,3
2105,3.357142857142857,7
2106,3.7045454545454546,22
2107,3.5,3
2108,3.769230769230769,13
2109,3.5,3
2110,3.5,4
2111,3.25,6
2112,3.5,4
2113,3.4444444444444446,9
2114,4.0,4
2115,3.5,1
2116,3.6666666666666665,3
2117,3.6666666666666665,3
2118,3.6176470588235294,17
2119,3.9583333333333335,12
2120,2.8095238095238093,21
2121,3.769230769230769,26
2122,3.775,20
2123,3.828125,32
2124,3.78125,16
2125,3.4714285714285715,35
2126,3.5472972972972974,74
2127,3.7790697674418605,43
2128,3.3518518518518516,27
2129,3.6774193548387095,31
2130,3.5,33
2131,3.56,25
2132,3.375,20
2133,3.75,2
2134,4.0,13
2135,4.025,20
2136,3.8055555555555554,18
2137,3.0,4
2138,3.875,12
2139,4.0,2
2140,3.2083333333333335,12
2141,3.5,2
2142,3.9705882352941178,34
2143,3.3333333333333335,6
2144,4.127906976744186,43
2145,3.9411764705882355,34
2146,4.0054945054945055,91
2147,2.375,4
2148,2.0,1
2149,2.7,10
2150,3.75,6
2151,3.588235294117647,17
2152,2.7777777777777777,18
2153,2.7916666666666665,12
2154,2.0,1
2155,1.5,2
2156,4.145833333333333,24
2157,3.8333333333333335,3
2158,4.545454545454546,11
2159,2.9166666666666665,6
2160,3.769230769230769,13
2161,3.1875,16
2162,4.133333333333334,15
2163,3.125,16
2164,3.466666666666667,15
2165,3.5,2
2166,3.7222222222222223,18
2167,3.75,4
2168,3.1578947368421053,19
2169,3.3846153846153846,13
2170,3.0,2
2171,3.966666666666667,15
2172,2.8333333333333335,6
2173,3.537037037037037,27
2174,3.3529411764705883,17
2175,3.82,25
2176,3.5,30
2177,4.029411764705882,17
2178,2.6666666666666665,12
2179,3.3636363636363638,11
2180,3.5,10
2181,3.9,5
2182,3.4324324324324325,37
2183,3.861111111111111,36
2184,2.75,2
2185,4.0,1
2186,3.4,5
2187,3.5277777777777777,18
2188,3.551282051282051,39
2189,3.5416666666666665,12
2190,3.5294117647058822,17
2191,3.9318181818181817,22
2192,3.6818181818181817,22
2193,3.3043478260869565,23
2194,3.3,5
2195,3.53125,16
2196,3.9285714285714284,14
2197,4.166666666666667,15
2198,3.1666666666666665,9
2199,3.5925925925925926,27
2200,3.5161290322580645,31
2201,4.0,12
2202,3.676470588235294,17
2203,3.4375,8
2204,3.7045454545454546,22
2205,3.75,14
2206,3.9545454545454546,11
2207,3.5625,8
2208,3.392857142857143,14
2209,3.6666666666666665,9
2210,3.75,6
2211,3.1470588235294117,17
2212,2.0,1
2213,3.037037037037037,27
2214,3.5,2
2215,3.3333333333333335,3
2216,3.5,1
2217,3.35,10
2218,3.0,8
2219,3.81,50
2220,2.8125,8
2221,3.3333333333333335,18
2222,3.2916666666666665,12
2223,3.857142857142857,7
2224,3.35,10
2225,3.642857142857143,7
2226,3.6666666666666665,12
2227,3.6,5
2228,3.25,2
2229,4.285714285714286,7
2230,3.173076923076923,26
2231,3.5555555555555554,9
2232,3.140625,32
2233,3.0,2
2234,3.0444444444444443,45
2235,3.625,12
2236,3.6944444444444446,18
2237,3.9444444444444446,9
2238,3.7222222222222223,18
2239,3.0,1
2240,3.5833333333333335,12
2241,3.0,2
2242,3.638888888888889,36
2243,3.3,25
2244,3.3653846153846154,26
2245,3.0,6
2246,3.769230769230769,13
2247,3.0,2
2248,3.3333333333333335,3
2249,3.75,2
2250,3.9210526315789473,38
2251,3.35,10
2252,4.0,4
2253,2.8,5
2254,4.125,4
2255,3.75,2
2256,4.375,4
2257,3.25,2
2258,4.0,1
2259,4.333333333333333,9
2260,4.0,1
2261,3.0833333333333335,6
2262,2.5,1
2263,3.5714285714285716,7
2264,2.823529411764706,17
2265,4.0064935064935066,77
2266,3.7941176470588234,17
2267,3.5625,8
2268,3.0,4
2269,2.2,10
2270,3.0,3
2271,3.52,25
2272,3.75,2
2273,3.5,1
2274,3.25,2
2275,2.75,2
2276,2.5,1
2277,3.3333333333333335,3
2278,2.5,1
2279,3.0,8
2280,1.5,2
2281,3.5,2
2282,3.8333333333333335,3
2283,3.0714285714285716,7
2284,3.1875,8
2285,3.89,50
2286,3.0,1
2287,4.088235294117647,17
2288,3.1666666666666665,3
2289,3.4615384615384617,13
2290,3.5714285714285716,7
2291,3.7222222222222223,9
2292,3.3,5
2293,3.4444444444444446,9
2294,3.5625,8
2295,3.388888888888889,9
2296,3.676470588235294,17
2297,3.7,5
2298,3.53125,16
2299,3.4,40
2300,4.0,5
2301,3.5,6
2302,3.7857142857142856,7
2303,3.3,5
2304,1.9230769230769231,13
2305,3.0,9
2306,4.027777777777778,36
2307,3.25,4
2308,3.875,12
2309,2.0,1
2310,3.5,31
2311,3.730769230769231,13
2312,3.0,7
2313,3.75,4
2314,3.0,3
2315,3.3461538461538463,65
2316,3.975,20
2317,3.25,2
2318,4.0,1
2319,3.7641509433962264,53
2320,3.142857142857143,7
2321,3.75,4
2322,3.7058823529411766,17
2323,3.125,8
2324,3.5625,8
2325,4.0,61
2326,3.0,1
2327,3.86,25
2328,2.5,1
2329,3.25,6
2330,3.642857142857143,14
2331,4.0,8
2332,3.9444444444444446,9
2333,3.3333333333333335,3
2334,3.16,25
2335,3.8125,8
2336,2.5,1
2337,4.06,25
2338,3.25,2
2339,3.5,3
2340,2.6666666666666665,3
2341,2.75,2
2342,4.1,10
2343,4.3,10
2344,4.1875,8
2345,3.4285714285714284,14
2346,3.230769230769231,13
2347,3.3333333333333335,3
2348,3.8,5
2349,2.7058823529411766,17
2350,3.75,18
2351,4.5,1
2352,2.0,2
2353,3.9545454545454546,11
2354,3.5,1
2355,4.0,1
2356,2.5,1
2357,2.5,1
2358,2.5,1
2359,3.5,2
2360,2.875,4
2361,4.5,1
2362,2.0,1
2363,4.0,1
2364,3.5,1
2365,3.0,5
2366,3.2222222222222223,9
2367,2.3333333333333335,3
2368,3.375,4
2369,2.0,1
2370,3.0,1
2371,3.772727272727273,11
2372,2.8333333333333335,3
2373,2.1666666666666665,3
2374,3.0,2
2375,3.0,1
2376,3.769230769230769,13
2377,3.5,1
2378,3.4375,8
2379,3.5,4
2380,2.6666666666666665,6
2381,2.7857142857142856,7
2382,4.136363636363637,11
2383,3.409090909090909,11
2384,3.0,2
2385,3.9285714285714284,7
2386,3.642857142857143,7
2387,3.3333333333333335,3
2388,2.75,2
2389,2.9375,8
2390,3.1666666666666665,3
2391,2.625,8
2392,3.6,5
2393,3.4,5
2394,4.0344827586206895,58
2395,4.3,45
2396,4.170731707317073,41
2397,2.7083333333333335,12
2398,3.0217391304347827,23
2399,4.0625,8
2400,4.1875,24
2401,3.625,16
2402,3.8488372093023258,43
2403,3.075,20
2404,4.3076923076923075,13
2405,3.5,6
2406,4.25,2
2407,3.8,5
2408,3.9444444444444446,9
